Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63822c22a670cb27c4075c6d,5c921106b788a2000170709f,APPROVED,2022-11-26T15:09:22.588000Z,2022-11-26T15:27:05.507000Z,2022-11-26T15:27:06.025000,2022-11-26T15:27:05.945431Z,1063,C17FQB5L,1243,English,High school diploma/A-levels,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
63822c22bea916a0f0030bd1,605a7d4573560179e04af547,APPROVED,2022-11-26T15:09:43.942000Z,2022-11-26T15:23:40.945000Z,2022-11-26T15:23:41.473000,2022-11-26T15:23:41.378778Z,838,C17FQB5L,44,English,Undergraduate degree (BA/BSc/other),22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
63822c238a8f9ec91f45a034,5a8185b8aa46dd00016b80d6,APPROVED,2022-11-26T15:12:38.762000Z,2022-11-26T15:39:21.214000Z,2022-11-26T15:39:21.899000,2022-11-26T15:39:21.804812Z,1603,C17FQB5L,1396,English,Undergraduate degree (BA/BSc/other),51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63822c239463ad7b76bab6bc,60c20abfdccab926283d8f7f,APPROVED,2022-11-26T15:10:43.872000Z,2022-11-26T15:26:17.961000Z,2022-11-26T15:26:18.414000,2022-11-26T15:26:18.336477Z,935,C17FQB5L,821,English,High school diploma/A-levels,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63822c23a4cd3a7e4745a04c,5be9b18df5c1060001085048,APPROVED,2022-11-26T15:09:28.509000Z,2022-11-26T15:28:39.361000Z,2022-11-26T15:28:40.154000,2022-11-26T15:28:40.086519Z,1151,C17FQB5L,1603,English,Technical/community college,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63822c2454b8f3821b2f4fed,558bb476fdf99b21155f2dbf,APPROVED,2022-11-26T15:09:30.640000Z,2022-11-26T15:31:36.738000Z,2022-11-26T15:31:37.195000,2022-11-26T15:31:37.111455Z,1327,C17FQB5L,1744,English,Undergraduate degree (BA/BSc/other),71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63822c24af1b687b7b16326d,600eccf35bb4996e7d3c694f,APPROVED,2022-11-26T15:09:28.602000Z,2022-11-26T15:21:39.009000Z,2022-11-26T15:21:39.712000,2022-11-26T15:21:39.632283Z,731,C17FQB5L,956,English,Undergraduate degree (BA/BSc/other),27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
63822c24b3c83567c769f4cd,5f8d8af5eadf4d08f6c460f3,APPROVED,2022-11-26T15:09:37.538000Z,2022-11-26T15:45:16.901000Z,2022-11-26T15:45:17.382000,2022-11-26T15:45:17.318434Z,2140,C17FQB5L,763,English,Technical/community college,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63822c25af1b687b7b16326e,606f2bc97413a79b160c66b1,APPROVED,2022-11-26T15:09:28.186000Z,2022-11-26T15:34:20.008000Z,2022-11-26T15:34:20.539000,2022-11-26T15:34:20.467554Z,1492,C17FQB5L,604,"Romanian, English",Graduate degree (MA/MSc/MPhil/other),38,Female,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
63822c2846fcf74538b3780e,5f75d01a857e4e27a575f7ca,APPROVED,2022-11-26T15:09:28.886000Z,2022-11-26T15:42:00.791000Z,2022-11-26T15:42:01.340000,2022-11-26T15:42:01.245004Z,1952,C17FQB5L,1095,"English, Hungarian",Technical/community college,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63822c2a08094c9d7bd9e1a2,5ec310cde88df1155e32bba6,APPROVED,2022-11-26T15:09:30.009000Z,2022-11-26T15:27:41.419000Z,2022-11-26T15:27:42.455000,2022-11-26T15:27:42.370866Z,1092,C17FQB5L,686,English,High school diploma/A-levels,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63822c2ad9166bf9d1b325a0,5ee4d9a391a7f31d5c960868,APPROVED,2022-11-26T15:09:40.766000Z,2022-11-26T15:33:38.017000Z,2022-11-26T15:33:38.750000,2022-11-26T15:33:38.663494Z,1438,C17FQB5L,178,"English, Polish",High school diploma/A-levels,25,Female,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
63822c2b43d803e6f24289f4,5fcd709227fabfc6ca7a969e,APPROVED,2022-11-26T15:09:41.204000Z,2022-11-26T15:29:04.238000Z,2022-11-26T15:29:04.808000,2022-11-26T15:29:04.729737Z,1164,C17FQB5L,240,English,Undergraduate degree (BA/BSc/other),30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63822c2d46fcf74538b3780f,5ed68c770e41400dd0056c55,APPROVED,2022-11-26T15:09:33.813000Z,2022-11-26T15:28:21.872000Z,2022-11-26T15:28:22.341000,2022-11-26T15:28:22.267926Z,1129,C17FQB5L,459,"Greek, Russian, English",Graduate degree (MA/MSc/MPhil/other),34,Female,White,Russian Federation,United Kingdom,Greece,Greek,No,Full-Time
63822c2e0f59a09478fbc395,6155f2c84aedcacc95fb188d,APPROVED,2022-11-26T15:09:37.331000Z,2022-11-26T15:37:39.524000Z,2022-11-26T15:37:40.072000,2022-11-26T15:37:39.993301Z,1683,C17FQB5L,322,English,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63822c49d91f295adc8ff267,5f6c9ef0bd5bc006f3586c40,APPROVED,2022-11-26T15:10:08.968000Z,2022-11-26T15:42:44.759000Z,2022-11-26T15:42:45.251000,2022-11-26T15:42:45.167658Z,1956,C17FQB5L,182,English,Technical/community college,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
