Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63809b161658cb34399b9c7a,63469acb8b2b06f15da868f4,APPROVED,2022-11-25T10:38:14.076000Z,2022-11-25T10:57:27.815000Z,2022-11-25T10:57:28.303000,2022-11-25T10:57:28.212259Z,1154,C17FQB5L,93,English,Graduate degree (MA/MSc/MPhil/other),26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63809b168351a503c6075c5d,59935842cf1d1700016ef871,APPROVED,2022-11-25T10:38:17.991000Z,2022-11-25T10:56:44.465000Z,2022-11-25T10:56:44.974000,2022-11-25T10:56:44.885794Z,1107,C17FQB5L,327,English,High school diploma/A-levels,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63809b16e62c3f4214b37847,63207c8968ec10d3b9d54151,APPROVED,2022-11-25T10:38:18.073000Z,2022-11-25T11:07:00.868000Z,2022-11-25T11:07:01.302000,2022-11-25T11:07:01.229888Z,1723,C17FQB5L,177,"Chinese, English",Doctorate degree (PhD/other),33,Male,Asian,China,United Kingdom,United Kingdom,English,No,Full-Time
63809b16e9ff67afc5047f3c,62a33c442c64c9d129b53f32,APPROVED,2022-11-25T10:38:25.099000Z,2022-11-25T11:12:25.132000Z,2022-11-25T11:12:25.667000,2022-11-25T11:12:25.594868Z,2041,C17FQB5L,57,English,Undergraduate degree (BA/BSc/other),66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63809b177da62c3a3698a058,61bb372340db417c1a1389c6,APPROVED,2022-11-25T10:38:22.676000Z,2022-11-25T10:56:07.689000Z,2022-11-25T10:56:08.127000,2022-11-25T10:56:08.057024Z,1066,C17FQB5L,373,English,Graduate degree (MA/MSc/MPhil/other),32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63809b17b09e54a732acd65a,6310abc5b4e10681057997de,APPROVED,2022-11-25T10:42:54.411000Z,2022-11-25T11:08:25.380000Z,2022-11-25T11:08:25.816000,2022-11-25T11:08:25.740105Z,1531,C17FQB5L,210,"English, Hindi, Urdu, Punjabi",Undergraduate degree (BA/BSc/other),45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63809b17d38cad28beb325f4,6346921046fa377ce55acbc1,APPROVED,2022-11-25T10:38:32.450000Z,2022-11-25T11:13:36.879000Z,2022-11-25T11:13:37.423000,2022-11-25T11:13:37.350756Z,2105,C17FQB5L,65,English,Undergraduate degree (BA/BSc/other),35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
63809b185c83390fa0c681a7,5c6e992b9d7a31000146fd95,APPROVED,2022-11-25T10:38:18.291000Z,2022-11-25T11:44:56.741000Z,2022-11-25T11:44:57.560000,2022-11-25T11:44:57.479682Z,3999,C17FQB5L,499,"English, Italian",Undergraduate degree (BA/BSc/other),30,Female,White,Italy,United Kingdom,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63809b191df6e7c66045a042,62d6d791bb6448ae52929ebd,APPROVED,2022-11-25T10:38:38.850000Z,2022-11-25T10:54:31.799000Z,2022-11-25T10:54:32.313000,2022-11-25T10:54:32.239785Z,953,C17FQB5L,188,English,Technical/community college,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63809b1a44ba683550428a19,607da171f464f9e638d62de2,APPROVED,2022-11-25T10:38:22.947000Z,2022-11-25T10:51:48.460000Z,2022-11-25T10:51:48.956000,2022-11-25T10:51:48.866630Z,806,C17FQB5L,518,English,Graduate degree (MA/MSc/MPhil/other),40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63809b1a46abb37bd869f4fd,5d7874252f037f0016637125,APPROVED,2022-11-25T10:38:22.925000Z,2022-11-25T10:57:44.401000Z,2022-11-25T10:57:44.919000,2022-11-25T10:57:44.845105Z,1162,C17FQB5L,1424,English,Undergraduate degree (BA/BSc/other),74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63809b1c07c6b8dd2e8ff29f,6136001fcd0e07e6f5f66bc1,APPROVED,2022-11-25T10:38:25.866000Z,2022-11-25T11:01:02.261000Z,2022-11-25T11:01:02.804000,2022-11-25T11:01:02.727861Z,1357,C17FQB5L,735,English,Technical/community college,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
63809d9cc5763d115022ea3e,5cc7443b836ddc0016fec706,APPROVED,2022-11-25T10:49:00.171000Z,2022-11-25T11:20:59.835000Z,2022-11-25T11:21:00.273000,2022-11-25T11:21:00.191576Z,1920,C17FQB5L,1985,English,High school diploma/A-levels,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
